Solar,Wind
0.0007891462045102,0.0726354293677059
0.0463168118493337,0.0860259536666086
0.1613196952681579,0.1059484410381466
0.2856709260327192,0.1251088660512105
0.3792454548213798,0.1369752656331649
0.4186420614927004,0.1280264762236544
0.4038000424924879,0.1247822678975788
0.3347193978207424,0.1444870231666957
0.2141621391932497,0.1753178888695349
0.074635019880414,0.2218907855774255
0.0030351777096549,0.2867096324682111
0.0,0.3624150844800557
0.0,0.4099677756488417
0.0,0.4423880856993555
0.0,0.4692344539278871
0.0,0.4695610520815189
0.0,0.4731971781919526
0.0,0.4755704581083435
0.0,0.4675143703187598
0.0,0.4634210067932416
0.0,0.4536883818150148
0.0,0.4520118446263717
0.0,0.4454145619230099
0.0,0.4560398885211635
0.0018211066257929,0.4564535795157638
0.0824961301484202,0.4443694478313882
0.2402039639420888,0.4052647622365442
0.3804595259052417,0.3454102072809615
0.4621968616262482,0.3070022644138652
0.485901599538653,0.2830517331475353
0.4396151394664158,0.2685507751262846
0.3286490424014326,0.2636953492422922
0.1796825204115701,0.2573593450618359
0.0512034479618781,0.2741247169482668
0.0020639208425653,0.3227225222086744
0.0,0.3734541020728096
0.0,0.4088791151367357
0.0,0.4471999651628636
0.0,0.4732407246124368
